time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2023-11-24 10:23:17.342 UTC, , , , , , , , , ,589,3322645,174424,1904, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,137776,572869771264,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,137776,1700820797273,,, , , , , , , , , ,3145728,137746, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,2,8,51873280, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-24 10:24:17.346 UTC, , , , , , , , , ,589,3322645,174424,1904, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,137776,572402696192,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,137776,1700820797273,,, , , , , , , , , ,3145728,137746, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,60261888, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-24 10:25:17.351 UTC, , , , , , , , , ,589,3322645,174424,1904, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,137776,572239773696,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,137776,1700820797273,,, , , , , , , , , ,3145728,137746, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,66553344, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-24 10:26:17.355 UTC, , , , , , , , , ,589,3322645,174424,1904, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,137776,571960852480,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,137776,1700820797273,,, , , , , , , , , ,3145728,137746, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,74941952, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-24 10:27:17.360 UTC, , , , , , , , , ,589,3322645,174424,1904, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,137776,571775254528,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,137776,1700820797273,,, , , , , , , , , ,3145728,137746, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,81233408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-24 10:28:17.364 UTC, , , , , , , , , ,589,3322645,174424,1904, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,137776,571459829760,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,137776,1700820797273,,, , , , , , , , , ,3145728,137746, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,89622016, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-24 10:29:17.367 UTC, , , , , , , , , ,589,3322645,174424,1904, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,137776,570960117760,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,137776,1700820797273,,, , , , , , , , , ,3145728,137746, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,98010624, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-24 10:30:17.369 UTC, , , , , , , , , ,589,3322645,174424,1904, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,137776,570654982144,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,137776,1700820797273,,, , , , , , , , , ,3145728,137746, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,106399232, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-24 10:31:17.373 UTC, , , , , , , , , ,589,3322645,174424,1904, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,137776,570333921280,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,137776,1700820797273,,, , , , , , , , , ,3145728,137746, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,112690688, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-24 10:32:17.378 UTC, , , , , , , , , ,589,3322645,174424,1904, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,137776,569952894976,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,137776,1700820797273,,, , , , , , , , , ,3145728,137746, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,121079296, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
