time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2023-12-11 09:12:30.062 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,880848404480,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702285350001,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,86173808, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-11 09:13:30.065 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,42, , , , , , , , , ,18,18, , , ,1,2,21, ,43, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,880501915648,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702285350001,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,100853872,1, , , , , , ,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,35,5, , , , , , , , , , 
2023-12-11 09:14:30.068 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,86, , , , , , , , , ,18,18, , , ,1,2,21, ,88, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,880184197120,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702285350001,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,3, , , , , , , , , , , , , , , , , , , , ,1,3,71532064,1, , , , , , ,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,73,9, , , , , , , , , , 
2023-12-11 09:15:30.071 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,56, , , , , , , , , ,18,18, , , ,1,2,21, ,61, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,879984640000,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702285350001,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,90406432,1, , , , , , ,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,54, , , , , , , , , , , 
2023-12-11 09:16:30.074 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,4, , , , , , , , , ,18,18, , , ,1,2,21, ,4, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,879840919552,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702285350001,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,102989344,1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , , , 
2023-12-11 09:17:05.942 UTC, , , , , , , , , ,589,3374821,228504, , ,18, ,89, , , , , , , , , ,18,18, , , ,1,2,21, ,90, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,879768698880,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702285350001,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,121863712, , , , , , , ,91, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,83,4, , , , , , , , , , 
2023-12-14 09:54:38.322 UTC, , , , , , , , , ,125,3181541,35576,112, ,5, ,104,5,0.05, , , , , , , ,5,5, ,2, ,3,2,6, ,85,28, , , , , , , , , , , , , ,225453,2, ,178885, , , , ,225505,585360932864,70,70,70,70, , , , , ,26,570, , , , , , , , , , , , , , , , , , , , , , , , , ,225505,1702547678260,,, , , , , , , , , ,3145728,225453, , , , , , ,37, , ,3, , ,3, , ,37,1,2048,1, , , , , ,892928,133, , , , , , , , ,17,58,218469328,1, , , , , , ,79, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , 
2023-12-14 09:55:38.330 UTC, , , , , , , , , ,125,3216885,70584,448, ,8, ,172,3,0.02, , , , , , , ,8,8, , , ,3,2,10, ,162,43, , , , , , , , , , , , , ,225453,2, ,178885, , , , ,225505,585164849152,70,70,70,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,225505,1702547678260,,, , , , , , , , , ,3145728,225453, , , , , , ,52, , , , , ,3, , ,52,1, , , , , ,1, ,36765,53, , , , , , , , , , ,317035472,1, , , , , , ,167, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,153,10, , , , , , , , , , 
2023-12-14 09:56:38.336 UTC, , , , , , , , , ,125,3216885,70584,448, ,8, , , , , , , , , , , ,8,8, , , ,3,2,10, , , , , , , , , , , , , , , , ,225453,2, ,178885, , , , ,225505,584752889856,70,70,70,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,225505,1702547678260,,, , , , , , , , , ,3145728,225453, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,340104144,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 09:57:38.342 UTC, , , , , , , , , ,125,3216885,70584,448, ,8, , , , , , , , , , , ,8,8, , , ,3,2,10, , , , , , , , , , , , , , , , ,225453,2, ,178885, , , , ,225505,584597307392,70,70,70,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,225505,1702547678260,,, , , , , , , , , ,3145728,225453, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,367367120,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
